"code_module","code_presentation","id_student","id_site","date","sum_click"
"EEE","2014B",464724,790732,105,3
"DDD","2014B",631851,773455,220,1
"DDD","2014B",2502516,773078,-13,1
"EEE","2014B",578541,790824,37,13
"FFF","2014B",604293,779344,129,16
"DDD","2014B",630432,772991,47,4
"FFF","2014B",547413,779261,42,1
"CCC","2014B",205398,730075,94,1
"BBB","2014B",624653,768336,108,1
"EEE","2014B",634309,790866,136,10
"FFF","2014B",391114,779343,214,1
"CCC","2014B",554870,729789,216,2
"EEE","2014B",542524,790922,149,1
"DDD","2014B",614074,773086,3,1
"CCC","2014B",200372,729671,10,3
"FFF","2014B",628361,779459,109,1
"CCC","2014B",1781834,729678,119,2
"FFF","2014B",625588,779452,-6,1
"FFF","2014B",485780,779354,165,1
"CCC","2014B",2147620,730035,16,1
"GGG","2014B",618244,798622,-8,10
"FFF","2014B",633219,779261,212,81
"EEE","2014B",197730,790740,102,1
"GGG","2014B",625545,798633,153,2
"DDD","2014B",563081,772705,179,2
"GGG","2014B",619481,798832,184,1
"FFF","2014B",152626,779452,-17,1
"CCC","2014B",1781834,729683,222,3
"CCC","2014B",595847,730053,30,1
"FFF","2014B",425332,779431,-5,1
"BBB","2014B",556012,768348,37,7
"CCC","2014B",625476,729813,38,1
"FFF","2014B",588145,779075,12,3
"GGG","2014B",624226,798668,198,3
"FFF","2014B",484675,779342,93,4
"FFF","2014B",616794,779625,37,3
"DDD","2014B",613370,773391,116,1
"DDD","2014B",627879,773152,56,2
"FFF","2014B",569065,779671,27,2
"FFF","2014B",2058815,779652,33,3
"FFF","2014B",133104,779089,69,4
"CCC","2014B",594157,729781,207,1
"FFF","2014B",597234,779332,-1,1
"CCC","2014B",551856,730068,32,1
"FFF","2014B",2480886,779349,29,42
"EEE","2014B",625476,790732,-5,7
"CCC","2014B",600632,730006,149,4
"DDD","2014B",362115,773144,-9,1
"EEE","2014B",611024,790849,158,1
"CCC","2014B",524128,729680,220,3
"CCC","2014B",517999,730035,44,1
"CCC","2014B",502929,730014,46,2
"FFF","2014B",2345438,779438,201,4
"FFF","2014B",317394,779442,140,2
"CCC","2014B",630047,729784,223,3
"DDD","2014B",434002,773090,74,1
"CCC","2014B",539514,729683,185,1
"BBB","2014B",613299,768771,35,1
"CCC","2014B",466289,729790,97,2
"DDD","2014B",416008,772729,229,3
"EEE","2014B",629081,790835,30,8
"FFF","2014B",631311,779267,70,1
"EEE","2014B",29820,790934,55,1
"DDD","2014B",626607,773090,184,1
"CCC","2014B",2494507,730057,0,1
"DDD","2014B",386671,773202,116,1
"EEE","2014B",2434339,790921,142,3
"CCC","2014B",577236,730038,201,1
"DDD","2014B",1735651,773002,17,2
"CCC","2014B",2603195,729671,-1,1
"FFF","2014B",368675,779402,84,55
"CCC","2014B",625782,730054,157,1
"BBB","2014B",285567,768399,210,1
"DDD","2014B",565158,772705,18,1
"BBB","2014B",631341,768376,47,3
"FFF","2014B",626259,779671,128,1
"CCC","2014B",285170,729791,209,2
"FFF","2014B",2448082,779427,36,1
"DDD","2014B",630818,773204,228,1
"DDD","2014B",2692577,773002,43,1
"FFF","2014B",560399,779586,-5,1
"CCC","2014B",632546,730007,23,1
"FFF","2014B",498828,779261,64,26
"BBB","2014B",627244,768336,51,2
"GGG","2014B",601064,798633,136,6
"DDD","2014B",505854,773116,70,1
"FFF","2014B",597234,779624,28,4
"DDD","2014B",621010,773453,-5,1
"CCC","2014B",418224,730123,26,1
"FFF","2014B",351181,779615,107,1
"GGG","2014B",632485,798671,210,3
"CCC","2014B",613133,729671,191,1
"EEE","2014B",634862,790732,216,2
"BBB","2014B",358054,768474,-9,1
"DDD","2014B",624052,772733,47,3
"EEE","2014B",625126,790737,-4,4
"FFF","2014B",631913,779261,191,8
"CCC","2014B",556295,730117,182,1
"FFF","2014B",621998,779653,142,1
"DDD","2014B",634648,772990,2,1
"BBB","2014B",629886,768460,14,1
"FFF","2014B",602854,779075,4,3
"DDD","2014B",634681,773130,151,1
"FFF","2014B",624197,779549,128,1
"GGG","2014B",2533407,798760,-5,2
"BBB","2014B",625857,768351,11,5
"CCC","2014B",547287,729671,58,1
"FFF","2014B",630479,779089,47,1
"GGG","2014B",496978,798622,67,3
"FFF","2014B",633732,779447,16,1
"DDD","2014B",498793,773090,67,1
"FFF","2014B",600702,779678,201,4
"DDD","2014B",443861,772729,117,10
"EEE","2014B",626768,790808,16,2
"EEE","2014B",600623,790856,93,1
"EEE","2014B",616407,790732,60,3
"FFF","2014B",595978,779344,120,6
"CCC","2014B",592776,730007,107,2
"FFF","2014B",597234,779671,205,1
"FFF","2014B",191590,779439,38,1
"FFF","2014B",1683803,779736,104,1
"GGG","2014B",384035,798670,15,3
"EEE","2014B",609383,790839,54,1
"FFF","2014B",410199,779281,146,1
"DDD","2014B",2416501,772705,2,7
"FFF","2014B",2303413,779433,171,12
"GGG","2014B",626092,798755,-5,3
"CCC","2014B",576413,729683,18,1
"DDD","2014B",623541,772729,101,7
"BBB","2014B",442497,768517,94,1
"CCC","2014B",537603,729671,225,1
"EEE","2014B",626516,790820,2,3
"FFF","2014B",622935,779089,107,3
"FFF","2014B",516634,779263,226,1
"CCC","2014B",509102,730035,166,1
"GGG","2014B",611496,798620,134,13
"CCC","2014B",598860,729813,33,14
"CCC","2014B",624445,729789,1,2
"DDD","2014B",472651,772705,211,1
"CCC","2014B",588402,729671,135,2
"DDD","2014B",628835,772729,193,2
"CCC","2014B",2147620,729782,134,10
"DDD","2014B",599789,773202,171,1
"DDD","2014B",617801,772704,50,2
"FFF","2014B",628174,779264,177,1
"FFF","2014B",116621,779089,188,3
"GGG","2014B",634344,798622,87,1
"CCC","2014B",629164,729798,139,1
"DDD","2014B",632845,773008,133,2
"FFF","2014B",83603,779089,64,2
"BBB","2014B",381544,768351,24,4
"FFF","2014B",1615392,779396,59,1
"DDD","2014B",2001102,772705,116,4
"CCC","2014B",387009,729844,67,1
"CCC","2014B",556584,729683,134,1
"FFF","2014B",379042,779076,211,7
"FFF","2014B",627847,779671,9,1
"BBB","2014B",2248122,768338,-8,10
"GGG","2014B",625446,798757,215,6
"GGG","2014B",613675,798620,100,6
"BBB","2014B",334565,768394,191,1
"CCC","2014B",617781,730027,135,3
"BBB","2014B",612919,768348,25,26
"DDD","2014B",629454,773202,24,3
"CCC","2014B",440323,729810,90,3
"CCC","2014B",408413,730007,151,2
"DDD","2014B",1671208,772729,46,1
"CCC","2014B",609229,730071,156,1
"CCC","2014B",255310,729787,16,1
"FFF","2014B",431987,779076,201,2
"FFF","2014B",605312,779416,59,1
"FFF","2014B",348855,779462,99,1
"CCC","2014B",571571,729671,112,2
"CCC","2014B",1073766,729815,138,2
"FFF","2014B",618662,779410,172,11
"EEE","2014B",634193,790732,207,1
"FFF","2014B",616688,779630,65,5
"EEE","2014B",610234,790921,215,2
"FFF","2014B",445605,779652,1,7
"CCC","2014B",625028,729671,36,1
"BBB","2014B",1957682,768351,40,5
"GGG","2014B",617886,798622,185,4
"DDD","2014B",634824,772725,55,1
"FFF","2014B",2543637,779332,-9,21
"DDD","2014B",569944,772736,214,6
"CCC","2014B",623052,729678,94,7
"CCC","2014B",378920,729822,55,6
"BBB","2014B",599202,768340,36,2
"CCC","2014B",247819,729671,80,1
"DDD","2014B",2265935,773202,73,2
"EEE","2014B",407428,790732,11,1
"FFF","2014B",616688,779341,141,2
"CCC","2014B",543948,729671,137,4
"GGG","2014B",442949,798677,116,1
"FFF","2014B",622639,779668,86,1
"CCC","2014B",553021,729782,108,24
"GGG","2014B",625033,798671,203,1
"FFF","2014B",628140,779834,195,1
"FFF","2014B",604698,779076,90,1
"DDD","2014B",574590,772705,80,1
"CCC","2014B",430686,729683,227,13
"CCC","2014B",518363,729789,16,1
"DDD","2014B",445857,773395,225,1
"CCC","2014B",555706,730019,3,1
"GGG","2014B",633285,798832,-8,6
"CCC","2014B",630613,730087,94,1
"DDD","2014B",569944,772735,222,1
"FFF","2014B",618216,779273,217,2
"CCC","2014B",42638,729785,163,1
"CCC","2014B",579343,730073,96,1
"GGG","2014B",447475,798618,137,3
"CCC","2014B",609515,730035,68,2
"EEE","2014B",417547,790809,173,1
"BBB","2014B",627550,768481,220,1
"BBB","2014B",634851,768383,-8,1
"EEE","2014B",611502,790839,47,10
"CCC","2014B",1057883,730017,46,1
"FFF","2014B",532413,779075,50,10
"DDD","2014B",611910,772991,76,2
"BBB","2014B",570437,768340,81,4
"BBB","2014B",622132,768351,49,1
"GGG","2014B",593785,798797,0,2
"FFF","2014B",630168,779736,86,1
"DDD","2014B",1939179,773202,178,1
"BBB","2014B",535506,768351,166,1
"FFF","2014B",621475,779653,7,1
"DDD","2014B",189442,772729,43,1
"FFF","2014B",625191,779400,67,8
"BBB","2014B",50069,768664,47,2
"BBB","2014B",631724,768351,138,1
"EEE","2014B",612327,790740,170,2
"DDD","2014B",626114,772733,25,3
"DDD","2014B",64450,773001,1,1
"CCC","2014B",329673,729683,100,6
"DDD","2014B",386671,772997,111,3
"DDD","2014B",634178,773202,94,1
"DDD","2014B",2411981,773187,28,1
"DDD","2014B",1939179,772735,27,2
"FFF","2014B",293454,779075,27,6
"EEE","2014B",625861,790738,65,1
"GGG","2014B",622432,798618,63,1
"CCC","2014B",524128,729817,171,1
"FFF","2014B",487314,779648,-5,1
"EEE","2014B",625740,790732,32,4
"GGG","2014B",600714,798622,145,6
"FFF","2014B",629881,779089,123,1
"FFF","2014B",633077,779712,2,1
"GGG","2014B",532473,798747,26,1
"DDD","2014B",228272,773202,56,2
"FFF","2014B",53136,779075,19,4
"DDD","2014B",624881,772705,72,6
"CCC","2014B",316227,729671,213,3
"EEE","2014B",256867,790732,223,3
"CCC","2014B",600632,729815,125,2
"FFF","2014B",603319,779089,12,2
"FFF","2014B",564632,779727,19,1
"CCC","2014B",625453,730053,25,1
"DDD","2014B",474153,772705,24,5
"FFF","2014B",339728,779671,14,1
"BBB","2014B",568559,768469,205,2
"FFF","2014B",634429,779089,145,4
"FFF","2014B",626987,779264,223,1
"BBB","2014B",394331,768484,50,1
"DDD","2014B",2637219,772735,96,2
"BBB","2014B",331156,768399,29,1
"EEE","2014B",529304,790738,57,1
"FFF","2014B",629881,779652,5,1
"DDD","2014B",472651,772729,191,1
"CCC","2014B",284812,729678,220,1
"FFF","2014B",402502,779075,170,1
"FFF","2014B",485312,779075,52,5
"CCC","2014B",1781834,729671,69,4
"BBB","2014B",630794,768376,31,7
"BBB","2014B",311599,768393,175,1
"CCC","2014B",624060,729682,4,1
"FFF","2014B",496590,779623,44,4
"BBB","2014B",614871,768348,176,1
"DDD","2014B",2460775,773387,74,1
"DDD","2014B",625218,773029,18,1
"GGG","2014B",622646,798622,36,1
"DDD","2014B",556057,773002,22,2
"GGG","2014B",630841,798617,179,1
"FFF","2014B",613676,779089,8,11
"FFF","2014B",623366,779259,42,2
"GGG","2014B",630108,798687,114,1
"CCC","2014B",634216,729671,51,1
"DDD","2014B",623073,773101,92,2
"EEE","2014B",626768,790934,147,4
"CCC","2014B",429185,730087,124,1
"FFF","2014B",99670,779621,110,1
"DDD","2014B",620231,772705,52,8
"CCC","2014B",603859,730017,61,2
"EEE","2014B",1810414,790823,32,2
"EEE","2014B",622368,790921,124,3
"FFF","2014B",498266,779583,112,2
"CCC","2014B",2686578,729671,45,1
"CCC","2014B",592609,730017,46,3
"FFF","2014B",629881,779336,188,2
"CCC","2014B",624445,729788,138,1
"FFF","2014B",605312,779671,214,1
"DDD","2014B",620337,773101,190,1
"EEE","2014B",616386,790737,164,1
"DDD","2014B",620734,773423,33,1
"FFF","2014B",632620,779075,20,11
"DDD","2014B",634106,773202,-6,1
"CCC","2014B",169380,729671,177,1
"FFF","2014B",634636,779075,148,1
"FFF","2014B",572832,779746,167,1
"DDD","2014B",2001102,773182,-1,1
"DDD","2014B",618937,773030,3,1
"CCC","2014B",588219,729678,27,3
"DDD","2014B",610326,773084,5,1
"DDD","2014B",605695,773202,23,2
"FFF","2014B",421179,779080,15,6
"FFF","2014B",545637,779623,164,1
"FFF","2014B",634636,779089,178,1
"EEE","2014B",626516,790848,67,6
"FFF","2014B",632124,779687,-3,1
"CCC","2014B",298040,729682,58,1
"FFF","2014B",628114,779089,18,5
"CCC","2014B",625953,729671,1,1
"DDD","2014B",608724,773091,68,1
"GGG","2014B",634583,798620,115,1
"CCC","2014B",420345,729787,18,2
"GGG","2014B",613646,798638,239,1
"DDD","2014B",2502516,773028,-17,3
"CCC","2014B",613501,730047,111,1
"FFF","2014B",629881,779653,188,1
"DDD","2014B",879295,773161,179,1
"DDD","2014B",2305237,772729,20,1
"FFF","2014B",621433,779379,72,4
"EEE","2014B",383239,790845,152,6
"FFF","2014B",498006,779349,46,11
"EEE","2014B",620215,790819,53,1
"DDD","2014B",624156,773161,227,1
"FFF","2014B",627622,779261,143,1
"BBB","2014B",612120,768783,81,1
"CCC","2014B",558914,729680,192,2
"CCC","2014B",524128,730075,74,1
"CCC","2014B",630896,729683,180,3
"FFF","2014B",2095576,779075,165,1
"DDD","2014B",568686,772738,210,2
"CCC","2014B",628157,729790,0,54
"BBB","2014B",626841,768340,220,7
"BBB","2014B",480372,768771,173,2
"BBB","2014B",570186,768340,25,1
"GGG","2014B",160479,798628,221,3
"CCC","2014B",485604,729781,228,3
"GGG","2014B",606101,798832,202,1
"BBB","2014B",628954,768336,86,2
"BBB","2014B",2534954,768336,174,1
"CCC","2014B",2239848,730050,20,2
"FFF","2014B",2264054,779422,213,3
"GGG","2014B",2082945,798670,37,2
"DDD","2014B",624839,773196,-18,1
"FFF","2014B",633504,779076,181,1
"EEE","2014B",633746,790815,92,3
"CCC","2014B",2641486,730050,100,1
"CCC","2014B",566670,729810,96,5
"GGG","2014B",502182,798636,183,1
"CCC","2014B",566704,729797,4,8
"CCC","2014B",556246,730035,107,3
"DDD","2014B",1916140,772705,66,1
"FFF","2014B",603694,779634,129,1
"FFF","2014B",633219,779331,44,6
"FFF","2014B",617014,779713,-15,1
"CCC","2014B",490282,730035,14,2
"FFF","2014B",618667,779075,2,2
"FFF","2014B",410199,779363,48,1
"FFF","2014B",613593,779568,86,1
"BBB","2014B",391153,768351,218,1
"BBB","2014B",1624443,768419,174,2
"DDD","2014B",2450600,772729,119,2
"GGG","2014B",621716,798622,185,1
"CCC","2014B",502868,729825,66,1
"DDD","2014B",360759,772991,45,1
"FFF","2014B",1919240,779422,151,1
"BBB","2014B",437565,768348,218,9
"CCC","2014B",311616,729671,12,1
"CCC","2014B",298040,729674,172,3
"FFF","2014B",633205,779670,4,1
"EEE","2014B",623250,790903,37,1
"DDD","2014B",356297,772729,110,8
"EEE","2014B",632641,790732,198,2
"DDD","2014B",627184,772705,36,1
"CCC","2014B",547332,730007,33,1
"CCC","2014B",50263,730054,-12,1
"BBB","2014B",470693,768348,151,2
"DDD","2014B",613107,772705,43,8
"EEE","2014B",2026585,790732,24,4
"DDD","2014B",546584,773157,136,3
"DDD","2014B",590680,772729,51,6
"EEE","2014B",585662,790866,131,9
"CCC","2014B",623732,730132,142,1
"FFF","2014B",488524,779549,135,1
"FFF","2014B",117510,779089,34,2
"CCC","2014B",577686,729671,196,3
"CCC","2014B",619303,730117,172,1
"CCC","2014B",539784,729797,-10,5
"BBB","2014B",633394,768474,2,1
"BBB","2014B",620072,768348,113,6
"DDD","2014B",1671811,772733,71,3
"BBB","2014B",628119,768351,37,2
"FFF","2014B",594636,779624,40,1
"BBB","2014B",2094350,768348,107,16
"FFF","2014B",611517,779259,28,1
"CCC","2014B",617898,730020,29,1
"CCC","2014B",578958,729788,117,2
"FFF","2014B",630937,779368,209,7
"CCC","2014B",610391,729779,41,1
"EEE","2014B",588765,790855,210,6
"CCC","2014B",582879,730040,69,1
"BBB","2014B",627185,768382,3,5
"DDD","2014B",2502516,773090,183,1
"DDD","2014B",571397,773028,80,1
"EEE","2014B",443948,790866,149,4
"DDD","2014B",2643028,773301,-16,1
"CCC","2014B",353804,729789,16,2
"DDD","2014B",574909,772998,171,2
"CCC","2014B",627399,729671,166,2
"FFF","2014B",502501,779269,88,1
"DDD","2014B",626450,773029,151,1
"BBB","2014B",421992,768473,3,1
"BBB","2014B",628181,768336,123,1
"BBB","2014B",508940,768393,31,1
"EEE","2014B",563230,790732,6,2
"BBB","2014B",632869,768397,-3,7
"DDD","2014B",266922,772705,128,4
"FFF","2014B",619974,779556,2,1
"FFF","2014B",630759,779440,155,2
"FFF","2014B",1683803,779089,145,3
"FFF","2014B",632316,779431,17,1
"BBB","2014B",535077,768351,61,15
"BBB","2014B",634491,768351,53,2
"FFF","2014B",470619,779260,53,1
"FFF","2014B",628098,779080,-15,8
"CCC","2014B",633722,729844,4,7
"BBB","2014B",596533,768380,194,7
"DDD","2014B",623829,773343,59,1
"BBB","2014B",505899,768484,30,2
"GGG","2014B",618621,798622,33,1
"EEE","2014B",604172,790740,45,2
"FFF","2014B",510142,779347,48,1
"FFF","2014B",2554552,779671,187,1
"FFF","2014B",618875,779089,20,2
"EEE","2014B",624469,790923,227,1
"DDD","2014B",634360,772987,18,5
"CCC","2014B",592961,729783,202,1
"CCC","2014B",618824,729785,190,2
"DDD","2014B",611910,773456,50,1
"CCC","2014B",244977,729678,72,1
"DDD","2014B",627184,773182,-16,2
"CCC","2014B",625822,730035,54,2
"CCC","2014B",1311171,730028,122,1
"BBB","2014B",183287,768396,11,2
"FFF","2014B",625406,779395,156,6
"FFF","2014B",286484,779614,87,1
"BBB","2014B",624738,768376,43,1
"BBB","2014B",202394,768336,171,3
"FFF","2014B",633179,779585,-6,1
"GGG","2014B",629198,798673,158,1
"GGG","2014B",635506,798727,66,1
"DDD","2014B",610931,773129,122,2
"DDD","2014B",2661162,773002,11,4
"EEE","2014B",626753,790863,151,5
"FFF","2014B",624946,779429,63,1
"CCC","2014B",608904,730116,116,1
"GGG","2014B",634822,798761,-5,2
"BBB","2014B",393131,768376,46,3
"CCC","2014B",633250,729683,216,2
"FFF","2014B",630966,779451,-17,3
"GGG","2014B",620179,798732,36,1
"FFF","2014B",623579,779678,224,3
"FFF","2014B",602862,779075,143,1
"EEE","2014B",620215,790732,10,3
"FFF","2014B",628004,779089,82,1
"BBB","2014B",631515,768340,226,1
"FFF","2014B",26211,779076,102,2
"FFF","2014B",618412,779631,190,1
"FFF","2014B",36347,779262,221,1
"DDD","2014B",1962854,773008,137,1
"FFF","2014B",395188,779259,8,1
"FFF","2014B",2606890,779076,234,1
"BBB","2014B",580688,768348,32,19
"CCC","2014B",142935,730035,47,1
"FFF","2014B",597234,779671,-15,1
"CCC","2014B",566704,729671,4,8
"DDD","2014B",632845,773001,-18,1
"CCC","2014B",378920,729817,181,8
"BBB","2014B",558084,768336,115,2
"DDD","2014B",484213,773130,143,1
"EEE","2014B",594684,790861,110,7
"EEE","2014B",634040,790879,-16,1
"DDD","2014B",76081,772728,-6,1
"DDD","2014B",563763,773161,170,1
"BBB","2014B",570437,768348,188,1
"GGG","2014B",2452045,798832,162,1
"DDD","2014B",178258,773202,61,2
"DDD","2014B",356166,772999,110,1
"FFF","2014B",505826,779080,-16,1
"CCC","2014B",1739026,730007,150,5
"FFF","2014B",134851,779652,66,2
"DDD","2014B",631771,773187,228,3
"FFF","2014B",630734,779076,144,2
"BBB","2014B",626928,768340,102,1
"CCC","2014B",357176,729813,41,2
"CCC","2014B",628383,729809,178,30
"DDD","2014B",612669,772729,25,3
"CCC","2014B",524295,729794,227,1
"CCC","2014B",632554,730068,2,3
"FFF","2014B",602681,779391,216,4
"FFF","2014B",422626,779429,80,1
"CCC","2014B",532859,730007,-5,2
"CCC","2014B",515107,730105,173,2
"FFF","2014B",597234,779263,114,1
"EEE","2014B",634193,790738,18,5
"FFF","2014B",628443,779075,74,2
"DDD","2014B",117281,772729,36,2
"CCC","2014B",631473,729683,146,1
"DDD","2014B",616658,773120,92,1
"FFF","2014B",42746,779089,109,4
"FFF","2014B",2010245,779259,36,3
"DDD","2014B",631670,773340,80,2
"GGG","2014B",596751,798620,175,5
"BBB","2014B",631679,768336,78,2
"CCC","2014B",189624,729842,228,3
"FFF","2014B",2604975,779366,170,1
"EEE","2014B",622015,790740,-5,4
"FFF","2014B",344451,779075,28,3
"FFF","2014B",628034,779361,185,1
"EEE","2014B",623250,790922,143,1
"BBB","2014B",635788,768341,67,2
"DDD","2014B",2692577,773372,-16,1
"DDD","2014B",626885,772700,59,1
"FFF","2014B",630891,779354,170,13
"GGG","2014B",631753,798622,21,1
"DDD","2014B",596439,772994,124,1
"CCC","2014B",1678800,730035,138,4
"FFF","2014B",613574,779671,49,4
"FFF","2014B",562917,779089,132,1
"DDD","2014B",602533,772990,11,4
"FFF","2014B",2492219,779088,227,1
"BBB","2014B",562857,768404,50,1
"FFF","2014B",616688,779089,39,3
"EEE","2014B",2600862,790853,18,1
"FFF","2014B",550925,779089,118,3
"DDD","2014B",1826729,773028,35,1
"FFF","2014B",629096,779642,216,1
"BBB","2014B",623654,768337,161,1
"BBB","2014B",632658,768382,152,1
"BBB","2014B",629240,768393,98,1
"CCC","2014B",436058,730041,163,1
"CCC","2014B",269676,730054,62,1
"FFF","2014B",627679,779263,213,1
"FFF","2014B",634070,779653,208,5
"GGG","2014B",617886,798832,95,1
"FFF","2014B",537703,779546,21,2
"CCC","2014B",560114,729671,117,1
"BBB","2014B",172137,768431,214,1
"CCC","2014B",625077,730007,119,4
"CCC","2014B",588707,729783,225,2
"CCC","2014B",580779,730045,90,1
"GGG","2014B",602655,798633,129,1
"FFF","2014B",604698,779089,158,22
"EEE","2014B",619927,790732,107,7
"FFF","2014B",622701,779349,28,26
"CCC","2014B",558122,729671,44,2
"CCC","2014B",583192,730035,216,2
"DDD","2014B",502057,772729,171,2
"DDD","2014B",563763,773080,8,1
"DDD","2014B",440331,773010,27,1
"CCC","2014B",608152,729671,5,4
"BBB","2014B",630823,768379,151,7
"FFF","2014B",628004,779089,22,3
"FFF","2014B",618590,779833,8,1
"FFF","2014B",625349,779075,53,2
"FFF","2014B",621952,779281,159,2
"EEE","2014B",526051,790740,215,2
"DDD","2014B",472284,772705,-1,8
"FFF","2014B",295741,779652,-17,1
"EEE","2014B",632133,790921,24,1
"BBB","2014B",621301,768348,112,1
"FFF","2014B",623496,779374,121,5
"FFF","2014B",2186992,779352,71,1
"FFF","2014B",542557,779089,187,10
"BBB","2014B",489198,768382,11,4
"BBB","2014B",630415,768348,16,2
"EEE","2014B",513672,790934,227,2
"BBB","2014B",627115,768378,117,1
"FFF","2014B",46148,779359,151,10
"FFF","2014B",622701,779746,157,1
"CCC","2014B",576475,730053,38,1
"CCC","2014B",591958,730035,224,2
"EEE","2014B",526051,790934,18,1
"FFF","2014B",507577,779721,3,1
"EEE","2014B",619380,790732,12,1
"CCC","2014B",602703,729678,26,1
"CCC","2014B",602902,730035,35,1
"CCC","2014B",615031,730035,131,1
"FFF","2014B",2589352,779075,102,2
"GGG","2014B",2262510,798688,34,1
"CCC","2014B",2109119,730007,194,1
"BBB","2014B",614693,768336,21,5
"FFF","2014B",2244285,779089,81,1
"CCC","2014B",624445,730031,225,3
"CCC","2014B",2639310,729671,59,3
"FFF","2014B",2585330,779075,47,1
"FFF","2014B",630488,779429,53,9
"FFF","2014B",611813,779529,32,1
"BBB","2014B",635473,768351,214,1
"FFF","2014B",2616978,779546,-12,1
"GGG","2014B",615300,798622,55,1
"FFF","2014B",589565,779652,109,1
